Pairing Food,Grape,Popularity,Critics' Score,Avg. Price kr / 750ml,Wine,Region,Country,name_pair,sweetness,acidity,piquancy,fattiness,bitterness,Alcohol,Price_Review,Vintage,name_wine_review,sweetness_food,acidity_food,salinity_food,piquancy_food,fattiness_food,bitterness_food
brie and camembert,Cider,"225,533rd",,506,Domaine Dupont Cidre de Glace Givre, Normandy, France,Cider Domaine Dupont Cidre de Glace Givre Normandy France,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,27.357079,13%,$34,2008.0,Pinot Noir Domaine de la Fert̩ Givry France,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,80,101 Cider House Black Dog Cider, Los Angeles County, USA,Cider 101 Cider House Black Dog Cider Los Angeles County USA,-0.00015063133,-3.8609445,-5.6530304,-4.383264,27.357079,13.4%,$17,2013.0,Sauvignon Blanc Two Angels Lake County US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,93,Original 13 'Sir Charles' Deep Blueberry Sea Hard Cider, Pennsylvania, USA,Cider Original 13 'Sir Charles' Deep Blueberry Sea Hard Cider Pennsylvania USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12.70%,$15 ,2006.0,Chardonnay Chaddsford Pennsylvania US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,53,Beak & Skiff 1911 Blueberry Hard Cider, New York, USA,Cider Beak & Skiff 1911 Blueberry Hard Cider New York USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,27.357079,13.2%,$33,2015.0,Bordeaux-style Red Blend Benmarl New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,53,Beak & Skiff 1911 Tropical Hard Cider, New York, USA,Cider Beak & Skiff 1911 Tropical Hard Cider New York USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,27.357079,13.2%,$33,2015.0,Bordeaux-style Red Blend Benmarl New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,40,Thomas & Rose Blend No.4 Watermelon & Cucumber Apple Cider, New Zealand,,Cider Thomas & Rose Blend No.4 Watermelon & Cucumber Apple Cider New Zealand ,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,12.5%,$20,2014.0,Sauvignon Blanc The Crater Rim none New Zealand,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,27,Herrljunga +46 Apple Cider, Sweden,,Cider Herrljunga +46 Apple Cider Sweden ,-0.00015063133,-0.0009718092,53.069004,-4.383264,-10.966054,14%,$20,2014.0,Merlot Santa Helena none Chile,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,386,Aaron Burr Cidery 'Sullivan County' Homestead Cider, New York, USA,Cider Aaron Burr Cidery 'Sullivan County' Homestead Cider New York USA,-0.00015063133,91.16288,53.069004,-4.383264,-10.966054,13.7%,$18,2014.0,Sauvignon Blanc City Winery of New York Lake County US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,107,Abandoned Classic Hard Cider, New York, USA,Cider Abandoned Classic Hard Cider New York USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,13.50%,$17 ,2014.0,Chardonnay Fjord New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,107,Abel Methode Cider, Nelson, New Zealand,Cider Abel Methode Cider Nelson New Zealand,44.01702,-0.0009718092,-5.6530304,-4.383264,27.357079,14%,$27,2007.0,Pinot Noir Main Divide none New Zealand,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,160,Coat-Albret Bouche d'Artisan Cidre Brut, France,,Cider Coat-Albret Bouche d'Artisan Cidre Brut France ,-0.00015063133,-0.0009718092,-5.6530304,68.451866,-10.966054,12%,$23,,Pinot Noir Lucien Albrecht Cr̩mant d'Alsace France,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,53,Original Sin White Widow Non-Alcoholic Cider, New York, USA,Cider Original Sin White Widow Non-Alcoholic Cider New York USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12%,$17 ,2010.0,Chardonnay Whitecliff Vineyard New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",93 / 100,240,Fuente Guijarro Ancestral Cider, Spain,,Cider Fuente Guijarro Ancestral Cider Spain ,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,13.5%,$10,2004.0,Tempranillo Fuente del Conde Cigales Spain,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",85 / 100,40,Angry Orchard Rose Hard Cider, New York, USA,Cider Angry Orchard Rose Hard Cider New York USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,13.50%,$17 ,2014.0,Chardonnay Fjord New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,40,Appalachian Mountain Brewery 'Southern Apple' Hard Cider, North Carolina, USA,Cider Appalachian Mountain Brewery 'Southern Apple' Hard Cider North Carolina USA,-27.316847,-0.0009718092,53.069004,-4.383264,27.357079,13%,$7,1996.0,Zinfandel Mountain View California Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,67,St. Julian Winery Sparkling Apple Cider, Michigan, USA,Cider St. Julian Winery Sparkling Apple Cider Michigan USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12%,$15,2013.0,Riesling St. Julian Michigan US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",84 / 100,533,Magnotta Iced Apple Cider, Niagara Peninsula, Canada,Cider Magnotta Iced Apple Cider Niagara Peninsula Canada,-27.316847,-0.0009718092,-5.6530304,-4.383264,27.357079,9%,$50,2004.0,Cabernet Franc Magnotta Niagara Peninsula Canada,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,266,No Control 'Heavencider' Apple Cider, France,,Cider No Control 'Heavencider' Apple Cider France ,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,13.5%,$156,2006.0,Pinot Noir Bertrand Ambroise Corton France,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,53,Uncle John's Apple Pear Hard Cider, Michigan, USA,Cider Uncle John's Apple Pear Hard Cider Michigan USA,-0.00015063133,-3.8609445,-5.6530304,-4.383264,27.357079,12.5%,$42,2013.0,"Red Blends, Red Blends Blustone Michigan US",0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,133,Three Brothers Wineries Bombshell Red Apple Pomer Hard Cider, New York, USA,Cider Three Brothers Wineries Bombshell Red Apple Pomer Hard Cider New York USA,-0.00015063133,-0.0009718092,-5.6530304,68.451866,27.357079,12.5%,$17,2014.0,Bordeaux-style Red Blend Heron Hill New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,27,Strongbow Cloudy Apple Cider, UK,,Cider Strongbow Cloudy Apple Cider UK ,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,13.5%,$19,2007.0,White Blend Arizona Stronghold Cochise County US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,,Black Star Farms Hard Apple Cherry Cider, Old Mission Peninsula, USA,Cider Black Star Farms Hard Apple Cherry Cider Old Mission Peninsula USA,-27.316847,-3.8609445,-5.6530304,-4.383264,27.357079,12%,$19,2013.0,Riesling Black Star Farms Old Mission Peninsula US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,,Honeywood Winery 'BlackJack' Hard Apple Cider, Oregon-Washington, USA,Cider Honeywood Winery 'BlackJack' Hard Apple Cider Oregon-Washington USA,-0.00015063133,-3.8609445,53.069004,-4.383264,-10.966054,12.80%,$15 ,2012.0,Chardonnay Cottonwood Winery of Oregon Willamette Valley US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,40,Scandinavian Apple Cider, Estonia,,Cider Scandinavian Apple Cider Estonia ,-27.316847,-3.8609445,-5.6530304,-4.383264,-10.966054,14.2%,$18,2012.0,Zinfandel Sobon Estate California Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,67,D's Wicked Baked Apple Cider, Washington, USA,Cider D's Wicked Baked Apple Cider Washington USA,-0.00015063133,-3.8609445,-5.6530304,68.451866,27.357079,13.6%,$20,2012.0,"Red Blends, Red Blends Wilridge Washington Other US",0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,146,Vizcarra Vineyards Spiced Apple, New York, USA,Cider Vizcarra Vineyards Spiced Apple New York USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12%,$9,,White Blend Lucas Vineyards New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,40,Lonetree Ginger - Apple Cider, Canada,,Cider Lonetree Ginger - Apple Cider Canada ,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,13.5%,$20,2012.0,Cabernet Franc Six Mile Creek Finger Lakes US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,80,Embark Craft Ciderworks Apple Pie Cider, New York, USA,Cider Embark Craft Ciderworks Apple Pie Cider New York USA,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,12.5%,$20,2013.0,Riesling Waters Crest New York Other US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,,Zeffer Dry Apple Cider, Hawke's Bay, New Zealand,Cider Zeffer Dry Apple Cider Hawke's Bay New Zealand,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12.5%,$12,2017.0,Sauvignon Blanc Hay Maker none New Zealand,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,40,The Good Cider Apple Cider, Pais Vasco, Spain,Cider The Good Cider Apple Cider Pais Vasco Spain,-0.00015063133,-3.8609445,-5.6530304,-4.383264,27.357079,14%,,2017.0,Grenache Bodegas San Valero Cari̱ena Spain,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,40,Ciderboys 'Peach County' Apple - Peach Hard Cider, Wisconsin, USA,Cider Ciderboys 'Peach County' Apple - Peach Hard Cider Wisconsin USA,-0.00015063133,-3.8609536,-5.6530304,-4.383264,-10.966054,12%,$15 ,2013.0,Chardonnay Bowers Harbor Old Mission Peninsula US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
brie and camembert,Cider,"251,830th",,879,Melick's Town Farm Sparkling Apple Cider, New Jersey, USA,Cider Melick's Town Farm Sparkling Apple Cider New Jersey USA,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12%,$17,2006.0,Riesling Cape May New Jersey US,0.44752871316299375,0.4732374658476264,0.8269178097409339,0.5804622838269446,0.874639255187634,0.44008251165727613
cakes and cream,Pedro Ximenez,"1,517th",96 / 100,"3,049",Bodegas Toro Albala Don PX Convento Seleccion, Montilla-Moriles, Spain,Pedro Ximenez Bodegas Toro Albala Don PX Convento Seleccion Montilla-Moriles Spain,-0.00015063133,-3.8609445,53.069004,-4.383264,-10.966054,13%,$19,2000.0,"Red Blends, Red Blends Bodegas Tintoralba Almansa Spain",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Bual (Malvasia Fina),"1,859th",91 / 100,"3,329",D'Oliveiras Boal Vintage Madeira, Portugal,,Bual (Malvasia Fina) D'Oliveiras Boal Vintage Madeira Portugal ,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,20%,$80,,"Malvasia, Italian White H.M. Borges none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Bual (Malvasia Fina),"2,763rd",93 / 100,"5,446",Blandy's Vintage Bual, Madeira, Portugal,Bual (Malvasia Fina) Blandy's Vintage Bual Madeira Portugal,-0.00015063133,-3.8609588,-5.6530304,-4.383264,-10.966054,19%,$310,1977.0,"Malvasia, Italian White Blandy's none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,White Blend,"2,932nd",92 / 100,466,Santo Wines Vinsanto, Santorini, Greece,White Blend Santo Wines Vinsanto Santorini Greece,-27.316847,-0.0009718092,-5.6530304,-4.383264,-10.966054,13.8%,$17,2015.0,White Blend Santo Wines none Greece,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Bual (Malvasia Fina),"2,969th",93 / 100,"6,298",Barbeito Boal, Madeira, Portugal,Bual (Malvasia Fina) Barbeito Boal Madeira Portugal,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,,$18,2000.0,"Red Blends, Red Blends Roberedo Madeira none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Verdelho,"3,500th",91 / 100,"4,447",D'Oliveiras Verdelho Vintage Madeira, Portugal,,Verdelho D'Oliveiras Verdelho Vintage Madeira Portugal ,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,,$6,2000.0,"Red Blends, Red Blends Herdade da Madeira none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Muscat,"3,940th",90 / 100,346,Chambers Rosewood Vineyards Muscat, Rutherglen, Australia,Muscat Chambers Rosewood Vineyards Muscat Rutherglen Australia,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,27.357079,14.6%,$20,1998.0,Syrah Campbells Rutherglen Australia,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Pedro Ximenez,"3,996th",91 / 100,719,Bodegas Toro Albala Don PX Gran Reserva, Montilla-Moriles, Spain,Pedro Ximenez Bodegas Toro Albala Don PX Gran Reserva Montilla-Moriles Spain,-0.00015063133,-3.8609445,53.069004,-4.383264,-10.966054,13%,$19,2000.0,"Red Blends, Red Blends Bodegas Tintoralba Almansa Spain",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Brachetto,"4,982nd",88 / 100,186,Giacomo Bologna Braida Brachetto d'Acqui DOCG, Piedmont, Italy,Brachetto Giacomo Bologna Braida Brachetto d'Acqui DOCG Piedmont Italy,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,13.5%,$22,2015.0,"Red Blends, Red Blends Braida di Giacomo Bologna Monferrato Italy",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Champagne Blend,"5,333rd",87 / 100,719,Moet & Chandon Ice Imperial, Champagne, France,Champagne Blend Moet & Chandon Ice Imperial Champagne France,-0.00015063133,-3.8609445,-5.6530304,-4.383264,27.357079,12%,$60 ,2011.0,Chardonnay Petit & Bajan Champagne France,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Sangiovese,"5,346th",95 / 100,"5,126",Avignonesi Occhio di Pernice Vin Santo di Montepulciano, Tuscany, Italy,Sangiovese Avignonesi Occhio di Pernice Vin Santo di Montepulciano Tuscany Italy,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,14.5%,$74,2015.0,Sangiovese Avignonesi Vino Nobile di Montepulciano Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Pedro Ximenez,"6,218th",91 / 100,453,Alvear Pedro Ximenez de Anada, Montilla-Moriles, Spain,Pedro Ximenez Alvear Pedro Ximenez de Anada Montilla-Moriles Spain,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,14%,$24,2005.0,"Tinta de Toro, Tempranillo Monte Alina Toro Spain",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Malvasia - Trebbiano,"6,539th",92 / 100,985,Felsina Berardenga Vin Santo Chianti Classico, Tuscany, Italy,Malvasia - Trebbiano Felsina Berardenga Vin Santo Chianti Classico Tuscany Italy,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,15.5%,$52,2004.0,White Blend Felsina Vin Santo del Chianti Classico Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Brachetto,"6,581st",88 / 100,240,Marenco Pineto, Brachetto d'Acqui DOCG, Italy,Brachetto Marenco Pineto Brachetto d'Acqui DOCG Italy,-27.316847,-3.8609536,-5.6530304,-4.383264,-10.966054,7%,$23,2002.0,"Brachetto, Italian Red Vigne Regali Brachetto d'Acqui Italy",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,White Blend,"7,988th",95 / 100,"3,915",Avignonesi Vin Santo di Montepulciano, Tuscany, Italy,White Blend Avignonesi Vin Santo di Montepulciano Tuscany Italy,-27.316847,-0.0009718092,-5.6530304,-4.383264,-10.966054,12.5%,$220,2002.0,White Blend Avignonesi Vin Santo di Montepulciano Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Muscat Blanc a Petits Grains,"8,066th",88 / 100,146,Martini & Rossi Asti Spumante DOCG, Piedmont, Italy,Muscat Blanc a Petits Grains Martini & Rossi Asti Spumante DOCG Piedmont Italy,-27.316847,-3.8609445,-5.6530304,-4.383264,-10.966054,13%,$40,2008.0,"Red Blends, Red Blends Rivetti Massimo Vino Spumante Italy",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Champagne Blend,"8,066th",86 / 100,679,Moet & Chandon Nectar Imperial, Champagne, France,Champagne Blend Moet & Chandon Nectar Imperial Champagne France,-0.00015063133,-3.8609445,-5.6530304,-4.383264,27.357079,12%,$50,,Pinot Noir Montaudon Champagne France,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,White Blend,"8,306th",87 / 100,133,J.P. Chenet Ice Edition Vin Mousseux Demi-Sec, France,,White Blend J.P. Chenet Ice Edition Vin Mousseux Demi-Sec France ,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,12.5%,$14,,White Blend Bouvet-Ladubay Vin Mousseux France,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Brachetto,"8,493rd",89 / 100,213,Banfi Vigne Regali 'Rosa Regale' Spumante, Brachetto d'Acqui DOCG, Italy,Brachetto Banfi Vigne Regali 'Rosa Regale' Spumante Brachetto d'Acqui DOCG Italy,-27.316847,-3.8609536,-5.6530304,-4.383264,-10.966054,7%,$23,2002.0,"Brachetto, Italian Red Vigne Regali Brachetto d'Acqui Italy",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Terrantez,"8,493rd",93 / 100,"3,169",Blandy's Vintage Madeira Terrantez, Portugal,,Terrantez Blandy's Vintage Madeira Terrantez Portugal ,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,,$6,2000.0,"Red Blends, Red Blends Herdade da Madeira none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Sercial,"9,218th",91 / 100,"4,421",D'Oliveiras Sercial Vintage Madeira, Portugal,,Sercial D'Oliveiras Sercial Vintage Madeira Portugal ,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,15%,$12,2012.0,Syrah Marcolino Sebo none Portugal,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Muscat Blanc a Petits Grains,"9,452nd",87 / 100,173,Mondoro Asti Spumante DOCG, Piedmont, Italy,Muscat Blanc a Petits Grains Mondoro Asti Spumante DOCG Piedmont Italy,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,13%,$26,,White Blend Cordero di Montezemolo Vino Spumante Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Malvasia,"9,640th",91 / 100,812,Barone Ricasoli Castello di Brolio Vin Santo del Chianti Classico, Tuscany, Italy,Malvasia Barone Ricasoli Castello di Brolio Vin Santo del Chianti Classico Tuscany Italy,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,16%,$50,1996.0,White Blend Castello di Selvole Vin Santo del Chianti Classico Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Muscat,"9,726th",96 / 100,"4,647",Chambers Rosewood Vineyards Rare Muscat, Rutherglen, Australia,Muscat Chambers Rosewood Vineyards Rare Muscat Rutherglen Australia,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,27.357079,14.6%,$20,1998.0,Syrah Campbells Rutherglen Australia,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Bual (Malvasia Fina),"9,962nd",93 / 100,"3,062",Cossart Gordon Bual Vintage, Madeira, Portugal,Bual (Malvasia Fina) Cossart Gordon Bual Vintage Madeira Portugal,-0.00015063133,-3.8609445,-5.6530304,-4.383264,27.357079,,,2002.0,Merlot Quinta do Casal Branco none Portugal,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Sercial,"10,454th",93 / 100,"3,022",Blandy's Vintage Sercial, Madeira, Portugal,Sercial Blandy's Vintage Sercial Madeira Portugal,-27.316847,-3.8609445,-5.6530304,-4.383264,-10.966054,12.5%,$10,1999.0,"Red Blends, Red Blends Herdade de Santa Marta none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Pedro Ximenez,"10,693rd",93 / 100,626,Alvear Pedro Ximenez Solera 1927, Montilla-Moriles, Spain,Pedro Ximenez Alvear Pedro Ximenez Solera 1927 Montilla-Moriles Spain,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,14%,$16,2016.0,"Red Blends, Red Blends Monterebro Jumilla Spain",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Terrantez,"11,415th",93 / 100,"152,988",Barbeito Vintage Terrantez, Madeira, Portugal,Terrantez Barbeito Vintage Terrantez Madeira Portugal,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,,$18,2000.0,"Red Blends, Red Blends Roberedo Madeira none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Terrantez,"11,415th",91 / 100,"3,808",D'Oliveiras Terrantez Vintage Madeira, Portugal,,Terrantez D'Oliveiras Terrantez Vintage Madeira Portugal ,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,14%,$30,2017.0,Viognier Terras de Alter none Portugal,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Trebbiano (Ugni Blanc),"11,790th",89 / 100,732,Marchesi Antinori Vin Santo del Chianti Classico, Tuscany, Italy,Trebbiano (Ugni Blanc) Marchesi Antinori Vin Santo del Chianti Classico Tuscany Italy,-27.316847,-3.8609445,-5.6530304,-4.383264,-10.966054,15.5%,$40,2010.0,White Blend Bibbiano Vin Santo del Chianti Classico Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Assyrtiko,"11,863rd",93 / 100,905,Estate Argyros First Release VinSanto, Santorini, Greece,Assyrtiko Estate Argyros First Release VinSanto Santorini Greece,-0.00015063133,-3.8609445,-5.6530304,-4.383264,-10.966054,14%,$24,2015.0,"Red Blends, Red Blends Wine Art Estate none Greece",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Bual (Malvasia Fina),"12,749th",91 / 100,"3,915",Justino's Boal Vintage, Madeira, Portugal,Bual (Malvasia Fina) Justino's Boal Vintage Madeira Portugal,-0.00015063133,-0.0009718092,-5.6530304,-4.383264,-10.966054,20%,$80,,"Malvasia, Italian White H.M. Borges none Portugal",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,Muscat Blanc a Petits Grains,"13,726th",89 / 100,133,Acquesi Asti DOCG, Piedmont, Italy,Muscat Blanc a Petits Grains Acquesi Asti DOCG Piedmont Italy,-27.316847,-3.8609445,53.069004,-4.383264,27.357079,12.5%,$11,2014.0,"Red Blends, Red Blends Grati Toscana Italy",1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
cakes and cream,White Blend,"13,873rd",93 / 100,"1,212",Isole e Olena Vin Santo del Chianti Classico, Tuscany, Italy,White Blend Isole e Olena Vin Santo del Chianti Classico Tuscany Italy,44.01702,-0.0009718092,-5.6530304,-4.383264,-10.966054,15.5%,$52,2004.0,White Blend Felsina Vin Santo del Chianti Classico Italy,1.0,0.5398360444227153,0.36940689218868045,0.4043840806390277,0.9831584853419457,0.5535153083946551
